STN,YYYYMMDD,RD,SX,# STN,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24,ALFANUMERIEKEWAARDE,Bebouwd gebied,Ingewikkelde samenstelling,Kalkhoudende zandgronden,Kalkloze zandgronden,Moerige gronden,Podzolgronden,Rivierkleigronden,Veengronden,Water,Zeekleigronden
563,2022-06-25,   80,    0,240,219,22,34,50,5,10,22,80,6,182,158,20,228,15,  156,   24,51,30,1604,   37,70,34,19,10108,10120,19,10075,1,   28,   19,   82,   14,    7,81,95,24,59,14,28,20.24,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-06-26,  107,    0,240,183,34,40,60,13,10,22,90,13,182,148,4,219,15,  139,    6,62,37,1773,    0,-1,-1,1,10147,10158,13,10119,1,   57,    4,   83,   12,    8,73,92,1,49,15,31,23.53,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-06-27,    0,    0,240,204,21,28,80,14,10,1,170,14,167,130,24,200,12,  115,   24,44,26,971,   19,21,12,15,10171,10200,23,10142,5,   58,   14,   83,   19,    6,77,91,14,61,19,17,22.7,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-06-28,   35,    0,240,174,24,40,50,6,30,1,90,11,182,124,4,232,16,  108,    6,148,88,2819,    0,0,0,1,10194,10213,8,10164,24,   68,    7,   83,   13,    1,64,89,1,43,15,50,30.8,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-06-29,    0,    0,240,95,8,38,60,14,10,23,110,14,209,154,3,272,12,  134,    6,143,85,2746,    0,0,0,1,10134,10160,1,10113,24,   69,   24,   83,    7,    4,61,84,24,39,12,51,29.21,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-06-30,    0,    0,240,283,29,41,80,17,10,4,120,17,174,132,19,218,12,  129,   24,70,42,1918,   28,108,65,19,10124,10148,23,10105,2,   61,    5,   83,    9,    6,79,93,18,60,9,33,17.34,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-01,   99,    0,240,216,53,56,70,8,30,23,120,9,160,130,4,204,17,  111,   24,109,65,2073,   15,61,30,11,10175,10209,23,10142,1,   58,    2,   83,   17,    3,75,93,3,50,17,35,-9.78,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-02,    0,    0,240,212,32,40,60,7,10,22,100,11,182,126,4,238,16,  108,   24,98,59,2353,    0,-1,-1,1,10198,10217,7,10176,24,   70,    1,   83,    9,    5,62,85,1,42,12,41,25.6,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-03,    0,    0,240,263,41,45,70,13,20,1,100,13,173,134,24,210,12,  116,   24,89,53,2030,    0,0,0,1,10187,10203,22,10171,4,   70,    4,   83,   15,    5,73,86,24,61,12,35,44.88,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-04,    0,    0,240,265,36,43,70,11,20,1,110,12,173,117,3,212,15,   94,    6,134,80,2746,    0,0,0,1,10203,10214,23,10193,2,   65,    2,   83,   11,    3,68,93,3,50,12,48,25.53,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-05,    0,    0,240,295,39,40,80,16,10,3,110,15,161,116,23,203,12,   77,   24,108,65,2435,    0,0,0,1,10235,10258,22,10212,1,   70,    2,   83,    7,    5,68,86,3,48,12,41,29.45,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-06,    0,    0,240,266,44,47,80,15,20,1,110,14,173,108,2,210,12,   86,    6,68,41,2025,    0,-1,-1,1,10242,10260,7,10201,24,   70,    1,   83,    8,    7,68,84,21,46,10,35,32.35,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-07,   10,    0,240,321,68,70,90,8,30,23,160,6,161,120,24,186,13,   99,   24,35,21,1496,    3,2,1,2,10253,10307,24,10192,2,   41,    1,   81,   13,    8,74,89,2,56,13,25,26.16,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-08,    0,    0,240,283,36,37,70,13,10,3,100,14,174,105,2,224,15,   68,    6,116,70,2714,    0,0,0,1,10306,10316,9,10286,24,   65,   23,   81,    9,    5,75,93,23,51,10,47,33.55,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-09,    0,    0,240,330,43,47,80,17,10,2,120,17,172,140,2,211,13,  104,    6,75,45,2032,    0,0,0,1,10281,10289,20,10271,5,   57,    3,   83,   16,    7,73,97,3,56,15,35,35.75,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-10,    0,    0,240,302,42,44,60,11,20,3,100,11,172,126,2,207,14,  108,    6,46,28,1858,    0,0,0,1,10261,10279,1,10246,24,   70,    2,   83,   13,    7,74,88,21,58,11,32,48.44,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-11,    1,    0,240,22,18,26,40,6,10,24,70,6,184,146,24,241,16,   98,   24,56,34,1861,    0,0,0,1,10244,10250,9,10238,16,   60,    7,   82,   15,    8,79,95,24,53,15,33,38.51,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-12,    0,    0,240,191,17,25,40,9,10,1,70,12,215,137,2,268,13,   92,    6,69,42,2089,    7,4,4,23,10235,10247,7,10204,24,   65,    1,   83,   17,    8,69,97,3,45,12,39,35.0,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-13,    0,    0,240,297,29,42,70,16,20,22,90,14,206,134,24,261,13,  113,   24,100,61,2513,    0,0,0,1,10205,10222,21,10189,5,   70,   21,   82,   10,    8,69,86,24,48,12,46,28.14,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-14,    0,    0,240,326,32,35,70,15,10,2,100,15,169,109,4,216,13,   71,    6,111,68,2452,    0,0,0,1,10216,10231,24,10207,9,   65,    2,   83,   13,    5,68,93,3,44,13,42,28.37,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-15,    0,    0,240,270,36,38,70,14,10,3,110,16,173,107,4,214,13,   60,    6,100,61,2348,    0,0,0,1,10226,10237,5,10210,22,   70,    1,   83,    9,    6,64,83,1,49,17,41,26.02,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-16,    0,    0,240,336,40,42,60,9,10,23,100,9,172,123,24,205,16,   77,   24,150,92,2921,    2,5,4,3,10252,10278,22,10210,1,   64,    3,   83,    7,    5,66,91,3,47,12,50,26.24,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-17,    0,    0,240,110,13,16,30,16,0,22,60,16,191,112,4,253,16,   69,    6,139,85,2681,    0,0,0,1,10266,10283,7,10244,24,   65,    2,   83,   17,    6,62,92,3,39,16,48,32.88,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-18,    0,    0,240,167,7,22,30,8,10,1,60,12,239,153,5,314,15,  101,    6,125,77,2634,    0,0,0,1,10212,10240,1,10185,24,   75,    1,   83,   12,    5,49,77,1,27,15,51,19.13,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-19,    0,    0,240,121,33,35,50,11,10,2,90,12,285,191,3,355,14,  140,    6,137,85,2669,    0,0,0,1,10151,10183,1,10117,23,   79,   14,   83,    2,    0,41,67,1,24,12,55,15.98,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-20,    0,    0,240,231,46,51,90,8,20,24,140,8,233,198,24,266,1,  183,    6,92,57,2071,    3,1,1,14,10161,10185,13,10118,2,   63,    5,   83,    1,    5,62,81,21,38,1,40,16.45,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-21,    0,    0,240,294,27,44,80,15,20,22,130,16,177,157,20,199,1,  154,   24,1,1,447,   83,117,26,13,10187,10220,22,10162,6,   56,    7,   70,    1,    8,89,95,9,81,1,8,24.24,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-22,   90,    0,240,340,21,23,40,15,10,1,70,15,169,124,24,199,14,  101,   24,27,17,1517,    0,-1,-1,1,10205,10218,1,10191,18,   70,    1,   83,    8,    8,71,90,23,58,13,26,41.42,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-23,    0,    0,240,225,4,18,30,14,0,6,70,14,189,113,4,246,16,   78,    6,134,84,2586,    0,0,0,1,10194,10202,9,10188,23,   65,    2,   83,   17,    5,68,97,4,48,14,46,44.48,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-24,    0,    0,240,209,39,44,70,9,10,20,110,10,230,164,4,292,17,  150,    6,127,80,2619,    0,0,0,1,10152,10187,1,10105,24,   66,    3,   83,    8,    5,62,83,4,43,15,50,32.51,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-25,    0,    0,240,246,67,66,110,14,10,1,190,16,207,190,2,235,14,  164,    6,43,27,1612,    0,-1,-1,1,10098,10123,24,10079,5,   63,   23,   80,    5,    8,72,83,23,54,15,30,12.5,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-26,   21,    0,240,329,39,43,60,10,10,24,100,10,168,122,24,201,14,   78,   24,34,21,1522,   12,125,95,4,10176,10206,22,10128,1,   15,    4,   83,   17,    7,73,97,4,55,13,26,23.75,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-27,    0,    0,240,12,25,32,50,17,0,5,80,8,163,131,1,201,15,   95,    6,69,44,1583,    4,2,2,4,10208,10215,9,10201,3,   70,    1,   83,    8,    7,66,88,4,50,11,27,33.96,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-28,    0,    0,240,62,48,50,70,16,30,3,100,12,172,125,5,210,13,  114,    6,82,52,2223,    0,0,0,1,10191,10205,1,10176,19,   75,    1,   83,   10,    8,62,79,4,48,13,38,26.48,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-29,    0,    0,240,13,27,35,60,1,20,13,90,1,187,139,24,245,16,  106,   24,92,59,2250,    0,0,0,1,10177,10191,23,10171,16,   65,   23,   82,   16,    5,69,93,24,46,15,40,29.67,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-30,    0,    0,240,277,15,24,40,12,10,2,70,11,191,123,5,233,15,   72,    6,60,38,1896,    0,-1,-1,1,10186,10194,9,10176,24,   65,    1,   83,   18,    6,69,97,2,51,11,34,26.52,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-07-31,    4,    0,240,237,46,53,80,14,20,1,120,14,192,177,1,206,16,  159,    6,0,0,543,   53,40,12,11,10154,10170,1,10143,17,   34,   13,   75,    1,    8,90,95,14,77,1,10,17.76,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-01,   50,    0,240,23,19,28,40,6,20,2,80,7,186,148,21,225,17,  116,   24,94,60,2073,    3,1,1,1,10185,10196,13,10166,1,   63,    3,   82,   13,    7,72,97,1,47,16,37,19.79,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-02,    0,    0,240,215,46,55,80,13,20,2,130,15,208,147,5,268,14,  136,    6,112,72,2272,    0,0,0,1,10159,10181,1,10145,23,   70,   22,   82,   13,    5,68,86,24,49,13,42,33.66,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-03,    0,    0,240,215,35,44,70,16,20,21,120,15,226,177,4,283,15,  163,   24,98,63,2250,    0,0,0,1,10141,10149,9,10130,24,   64,    8,   83,   19,    5,72,92,4,48,16,43,23.18,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-04,    0,    0,240,315,32,37,60,15,10,3,90,10,214,179,24,257,13,  161,    6,65,42,2010,    0,0,0,1,10141,10165,21,10120,4,   70,    2,   83,   10,    7,68,84,4,49,13,37,21.33,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-05,    0,    0,240,320,39,41,70,14,10,23,120,15,170,113,24,210,14,   51,   24,81,53,1532,    0,0,0,1,10205,10259,24,10160,1,   70,    3,   83,    8,    4,66,86,4,49,9,26,31.77,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-06,    0,    0,240,317,23,25,50,16,0,23,80,14,163,98,4,215,14,   51,    6,132,86,2329,    0,0,0,1,10278,10288,11,10264,1,   65,    4,   83,    9,    5,66,92,4,44,13,40,18.94,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-07,    0,    0,240,316,20,22,50,14,0,2,80,14,171,108,4,225,15,   60,    6,132,87,2388,    0,0,0,1,10258,10272,1,10244,18,   65,    2,   83,   17,    4,68,95,4,45,12,41,26.46,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-08,    0,    0,240,6,26,28,50,16,10,1,80,16,179,120,3,224,15,   78,    6,57,38,1460,    0,0,0,1,10269,10284,24,10253,1,   65,    1,   83,   12,    5,74,94,4,58,11,26,34.86,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-09,    0,    0,240,45,39,40,50,9,20,1,90,17,197,136,4,245,15,   82,    6,137,91,2512,    0,0,0,1,10286,10296,9,10278,17,   65,    2,   83,   11,    2,69,97,3,49,13,46,36.31,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-10,    0,    0,240,50,47,48,60,16,40,2,90,11,221,163,3,277,15,  152,    6,136,90,2488,    0,0,0,1,10257,10280,1,10236,18,   70,    3,   83,   18,    1,65,87,4,40,15,47,28.16,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-11,    0,    0,240,54,40,41,60,16,10,5,90,15,241,165,5,301,15,  115,    6,140,93,2491,    0,0,0,1,10219,10236,1,10200,18,   65,    4,   83,   15,    0,57,91,4,31,15,48,22.48,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-12,    0,    0,240,54,38,39,60,16,30,3,90,16,247,188,5,312,15,  155,   24,139,93,2425,    0,0,0,1,10185,10205,1,10166,18,   70,    5,   83,   17,    0,55,82,5,29,16,48,32.83,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-13,    0,    0,240,90,20,23,40,10,10,2,90,15,243,164,5,310,14,  117,    6,139,93,2436,    0,0,0,1,10155,10173,9,10124,24,   67,   17,   83,    2,    0,48,79,21,25,14,48,28.76,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-14,    0,    0,240,80,29,31,40,2,20,4,70,12,249,178,5,314,13,  135,    6,106,72,2201,    0,0,0,1,10074,10118,1,10036,24,   70,   24,   83,    2,    4,55,83,24,30,13,43,19.4,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
563,2022-08-15,    3,    0,240,221,19,28,50,10,10,1,80,10,222,169,24,261,10,  153,   24,42,28,1444,    8,13,11,18,10039,10056,23,10025,4,   56,   20,   83,    9,    7,73,95,20,52,10,27,23.67,0.1829617201472697,0.0310404534997185,0.0045343598370841,0.003432000972656,0.0290357364760142,0.0086602220285924,0.0583679827244568,0.2942397227916202,0.2877614224362274,0.0999663790863601
